"row_type","sample_cycle","observed_at_local","seconds_since_start","seconds_since_move","test_name","phase_label","basket_id","emitter_location","placement_label","sensor_position_label","device_name","ip","role","expected_device_id","device_id","device_id_match","dht_sensor_id","moisture_sensor_id","device_timestamp","temperature_f","humidity_percent","moisture_index","soil_raw_adc","watering","last_watered_time","last_watering_duration","note","error"
"event_marker","","2026-05-20 23:08:42","0.5","","phase6k1_b3e1_vs_b6e2_continuous_scout_move_settling","experiment_start","","","Experiment start: SM01 at B3E1; SM02 starts near B3E1 before planned move to B6E2.","","event_marker","","","","","","","","","","","","","","","","Experiment start: SM01 at B3E1; SM02 starts near B3E1 before planned move to B6E2.",""
