"row_type","sample_cycle","observed_at_local","seconds_since_start","seconds_since_water_start","test_name","phase_label","basket_id","emitter_location","placement_label","sensor_position_label","device_name","ip","role","expected_device_id","device_id","device_id_match","dht_sensor_id","moisture_sensor_id","device_timestamp","temperature_f","humidity_percent","moisture_index","soil_raw_adc","watering","last_watered_time","last_watering_duration","visual_note","handheld_note","note","error"
"data","657","2026-05-23 06:01:29","129601.1","129000.9","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:01:28","80.4","93.0","86.0","1570","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","657","2026-05-23 06:01:29","129601.3","129000.9","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:01:29","77.2","80.0","79.0","1740","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","658","2026-05-23 06:06:29","129901.4","129301.3","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:06:29","79.2","92.0","86.0","1572","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","658","2026-05-23 06:06:29","129901.5","129301.3","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:06:29","77.0","80.0","78.0","1757","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","659","2026-05-23 06:11:28","130200.7","129600.6","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:11:28","79.3","93.0","86.0","1568","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","659","2026-05-23 06:11:29","130200.8","129600.6","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:11:28","77.0","81.0","79.0","1744","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","660","2026-05-23 06:16:29","130501","129900.8","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:16:28","79.3","93.0","85.0","1575","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","660","2026-05-23 06:16:29","130501.1","129900.8","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:16:28","77.4","81.0","79.0","1723","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","661","2026-05-23 06:21:29","130801.2","130201.1","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:21:28","79.0","93.0","86.0","1564","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","661","2026-05-23 06:21:29","130801.3","130201.1","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:21:29","77.2","80.0","79.0","1738","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","662","2026-05-23 06:26:28","131100.4","130500.3","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:26:28","80.4","93.0","86.0","1567","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","662","2026-05-23 06:26:28","131100.5","130500.3","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:26:28","77.7","81.0","79.0","1730","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","663","2026-05-23 06:31:29","131400.8","130800.6","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:31:28","80.1","93.0","85.0","1578","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","663","2026-05-23 06:31:29","131400.9","130800.6","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:31:28","77.4","81.0","79.0","1724","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","664","2026-05-23 06:36:29","131701.1","131100.9","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:36:28","79.2","93.0","86.0","1567","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","664","2026-05-23 06:36:29","131701.2","131100.9","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:36:28","77.5","82.0","79.0","1722","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","665","2026-05-23 06:41:29","132001.3","131401.2","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:41:28","79.0","93.0","86.0","1563","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","665","2026-05-23 06:41:29","132001.4","131401.2","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:41:29","78.4","81.0","79.0","1744","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","666","2026-05-23 06:46:28","132300.5","131700.4","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:46:28","79.3","94.0","86.0","1570","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","666","2026-05-23 06:46:28","132300.6","131700.4","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:46:28","78.6","82.0","80.0","1719","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","667","2026-05-23 06:51:29","132600.9","132000.7","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:51:28","80.2","94.0","86.0","1567","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","667","2026-05-23 06:51:29","132601","132000.7","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:51:28","78.4","83.0","79.0","1744","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","668","2026-05-23 06:56:29","132901.1","132301","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 06:56:28","79.5","94.0","86.0","1572","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","668","2026-05-23 06:56:29","132901.2","132301","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 06:56:28","78.6","83.0","79.0","1731","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","669","2026-05-23 07:01:29","133201.4","132601.2","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:01:29","79.9","94.0","86.0","1557","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","669","2026-05-23 07:01:30","133201.7","132601.2","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:01:29","78.6","83.0","80.0","1719","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","670","2026-05-23 07:06:29","133501.1","132900.8","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:06:28","79.0","94.0","86.0","1570","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","670","2026-05-23 07:06:29","133501.2","132900.8","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:06:28","78.1","83.0","79.0","1737","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","671","2026-05-23 07:11:29","133801.3","133201.2","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:11:28","79.0","94.0","85.0","1575","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","671","2026-05-23 07:11:29","133801.4","133201.2","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:11:29","77.2","83.0","80.0","1710","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","672","2026-05-23 07:16:28","134100.6","133500.5","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:16:28","80.1","94.0","85.0","1582","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","672","2026-05-23 07:16:29","134100.8","133500.5","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:16:28","77.7","83.0","80.0","1717","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","673","2026-05-23 07:21:29","134400.9","133800.8","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:21:28","80.1","94.0","86.0","1568","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","673","2026-05-23 07:21:29","134401","133800.8","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:21:28","77.4","82.0","80.0","1708","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","674","2026-05-23 07:26:30","134701.9","134101","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:26:28","80.1","94.0","86.0","1570","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","674","2026-05-23 07:26:30","134702.1","134101","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:26:29","77.0","82.0","79.0","1735","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","675","2026-05-23 07:31:29","135001.2","134401.1","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:31:28","79.2","94.0","86.0","1568","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","675","2026-05-23 07:31:29","135001.3","134401.1","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:31:28","77.4","82.0","80.0","1712","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","676","2026-05-23 07:36:29","135301.4","134701.3","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:36:29","79.5","94.0","86.0","1562","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","676","2026-05-23 07:36:29","135301.5","134701.3","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:36:29","77.2","82.0","79.0","1725","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","677","2026-05-23 07:41:29","135601.5","135000.5","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:41:28","79.5","94.0","86.0","1567","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","677","2026-05-23 07:41:29","135601.7","135000.5","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:41:29","77.5","83.0","80.0","1701","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","678","2026-05-23 07:46:29","135900.8","135300.7","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:46:28","79.9","94.0","86.0","1565","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","678","2026-05-23 07:46:29","135900.9","135300.7","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:46:28","77.2","82.0","79.0","1731","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","679","2026-05-23 07:51:29","136201","135600.9","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:51:28","79.7","94.0","86.0","1571","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","679","2026-05-23 07:51:29","136201.2","135600.9","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:51:28","77.4","83.0","79.0","1731","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","680","2026-05-23 07:56:29","136501.3","135901.2","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 07:56:28","79.5","94.0","86.0","1570","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","680","2026-05-23 07:56:29","136501.7","135901.2","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 07:56:29","77.5","83.0","79.0","1744","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","681","2026-05-23 08:01:29","136801","136200.7","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 08:01:28","79.3","94.0","85.0","1585","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","681","2026-05-23 08:01:29","136801.1","136200.7","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 08:01:28","78.3","83.0","79.0","1729","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
"data","682","2026-05-23 08:06:29","137101.3","136501.1","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B3","B3E1","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B3E1 installed balcony sensor location","installed-balcony-unit","10.0.0.200","controller","550e8400-e29b-41d4-a716-446655440000","550e8400-e29b-41d4-a716-446655440000","True","DHT01","SM01","2026-05-23 08:06:28","78.8","94.0","86.0","1567","False","2026-05-21 18:11:47","60","","","60-second watering response; continuous capture until manually stopped",""
"data","682","2026-05-23 08:06:29","137101.6","136501.1","phase6k1_b3e1_vs_b6e2_60s_watering_response","long_term_post_watering_retention","B6","B6E2","SM01 at B3E1; SM02 at B6E2; 60-second watering response","B6E2 scout sensor location","balcony-scout-01","10.0.0.180","sensor-scout","28f4e6e3-5979-4af4-9753-34e185d8e47e","28f4e6e3-5979-4af4-9753-34e185d8e47e","True","DHT02","SM02","2026-05-23 08:06:28","77.5","82.0","79.0","1743","False","2026-05-21 19:46:01","15","","","60-second watering response; continuous capture until manually stopped",""
